Dataset ID,Pipeline ID ,Performance (Accuracy Score),perf>0.88
43,146,0.98201376,1
404,521,0.7310586,0
153,526,0.98201376,1
311,178,0.9933072,1
25,12,0.95257413,1
84,510,0.98201376,1
233,1458,0.95257413,1
435,657,0.9933072,1
124,567,0.9933072,1
428,218,0.98201376,1
388,3,0.98201376,1
452,97,0.98201376,1
270,271,0.95257413,1
233,750,0.880797,0
237,257,0.95257413,1
370,78,0.9933072,1
302,758,0.7310586,0
262,187,0.9933072,1
415,116,0.9933072,1
353,51,0.9933072,1
21,203,0.9933072,1
197,1093,0.7310586,0
451,151,0.880797,0
343,250,0.9933072,1
434,159,0.9933072,1
454,134,0.9933072,1
194,54,0.98201376,1
232,514,0.9933072,1
173,596,0.95257413,1
449,907,0.7310586,0
64,428,0.98201376,1
197,500,0.98201376,1
416,627,0.95257413,1
359,268,0.98201376,1
260,1236,0.95257413,1
415,1091,0.95257413,1
346,24,0.880797,0
195,1117,0.98201376,1
38,299,0.95257413,1
404,1423,0.7310586,0
437,14,0.98201376,1
443,49,0.9933072,1
48,99,0.98201376,1
276,273,0.98201376,1
124,87,0.9933072,1
343,485,0.98201376,1
333,627,0.98201376,1
89,44,0.95257413,1
279,654,0.95257413,1
88,951,0.880797,0
345,185,0.95257413,1
194,131,0.9933072,1
398,273,0.95257413,1
159,217,0.98201376,1
192,259,0.7310586,0
343,254,0.98201376,1
16,743,0.95257413,1
310,264,0.9933072,1
159,602,0.98201376,1
174,131,0.95257413,1
412,6,0.95257413,1
42,55,0.9933072,1
395,985,0.98201376,1
119,147,0.95257413,1
378,3,0.9933072,1
189,894,0.95257413,1
98,977,0.95257413,1
428,466,0.98201376,1
192,351,0.7310586,0
268,497,0.98201376,1
434,187,0.98201376,1
173,121,0.7310586,0
12,108,0.98201376,1
12,430,0.7310586,0
115,729,0.98201376,1
444,11,0.880797,0
313,780,0.95257413,1
317,696,0.9933072,1
57,12,0.95257413,1
353,135,0.9933072,1
157,234,0.7310586,0
86,627,0.98201376,1
293,748,0.95257413,1
25,741,0.95257413,1
377,11,0.9933072,1
333,134,0.98201376,1
278,39,0.98201376,1
365,183,0.98201376,1
405,1266,0.95257413,1
254,440,0.880797,0
449,264,0.9933072,1
231,918,0.95257413,1
245,175,0.98201376,1
360,434,0.9933072,1
411,633,0.9933072,1
448,1008,0.98201376,1
449,1225,0.98201376,1
63,310,0.880797,0
215,927,0.95257413,1
264,590,0.9933072,1
29,6,0.98201376,1
428,409,0.98201376,1
63,3,0.95257413,1
402,257,0.98201376,1
444,762,0.880797,0
268,596,0.7310586,0
416,613,0.95257413,1
300,178,0.95257413,1
233,650,0.98201376,1
103,330,0.95257413,1
405,731,0.98201376,1
205,308,0.880797,0
166,234,0.95257413,1
69,624,0.95257413,1
3,353,0.9933072,1
329,160,0.98201376,1
94,442,0.95257413,1
180,840,0.7310586,0
416,126,0.98201376,1
453,632,0.880797,0
388,698,0.9933072,1
157,153,0.98201376,1
404,216,0.7310586,0
156,267,0.9933072,1
101,362,0.880797,0
326,1130,0.98201376,1
378,22,0.98201376,1
275,875,0.95257413,1
199,139,0.98201376,1
453,180,0.95257413,1
307,225,0.95257413,1
78,1016,0.95257413,1
98,405,0.95257413,1
291,189,0.9933072,1
159,0,0.98201376,1
295,651,0.98201376,1
88,814,0.98201376,1
298,174,0.9933072,1
91,1011,0.98201376,1
360,653,0.98201376,1
302,1186,0.98201376,1
415,958,0.9933072,1
226,1016,0.98201376,1
63,51,0.95257413,1
434,553,0.95257413,1
295,88,0.9933072,1
302,228,0.95257413,1
227,271,0.9933072,1
318,332,0.98201376,1
93,160,0.95257413,1
320,13,0.95257413,1
447,1293,0.7310586,0
451,494,0.98201376,1
266,79,0.98201376,1
91,801,0.880797,0
336,120,0.9933072,1
101,719,0.880797,0
278,272,0.880797,0
449,182,0.98201376,1
309,221,0.95257413,1
153,478,0.98201376,1
82,404,0.9933072,1
42,731,0.98201376,1
267,96,0.98201376,1
91,409,0.95257413,1
42,76,0.95257413,1
406,475,0.880797,0
233,1455,0.98201376,1
163,236,0.880797,0
329,526,0.95257413,1
372,708,0.9933072,1
270,643,0.95257413,1
129,294,0.95257413,1
192,927,0.880797,0
159,49,0.98201376,1
438,13,0.9933072,1
306,185,0.9933072,1
431,1046,0.9933072,1
415,331,0.98201376,1
144,738,0.880797,0
428,1223,0.880797,0
74,410,0.9933072,1
404,87,0.95257413,1
444,1244,0.7310586,0
362,90,0.98201376,1
435,432,0.9933072,1
392,830,0.7310586,0
172,878,0.9933072,1
381,638,0.95257413,1
335,1097,0.95257413,1
415,63,0.9933072,1
25,1007,0.95257413,1
379,482,0.98201376,1
435,1205,0.95257413,1
302,808,0.880797,0
245,742,0.7310586,0
72,517,0.9933072,1
388,1517,0.880797,0
47,70,0.95257413,1
333,318,0.95257413,1
405,163,0.9933072,1
266,227,0.9933072,1
17,526,0.98201376,1
313,738,0.9933072,1
384,941,0.880797,0
245,264,0.98201376,1
129,1272,0.880797,0
329,94,0.9933072,1
4,208,0.9933072,1
296,69,0.9933072,1
86,119,0.880797,0
177,894,0.95257413,1
331,683,0.9933072,1
320,729,0.95257413,1
436,450,0.9933072,1
319,61,0.98201376,1
446,147,0.98201376,1
400,69,0.98201376,1
250,287,0.98201376,1
109,1187,0.98201376,1
313,408,0.98201376,1
93,1146,0.98201376,1
435,502,0.98201376,1
346,240,0.95257413,1
451,133,0.95257413,1
395,0,0.98201376,1
129,201,0.9933072,1
422,268,0.95257413,1
275,580,0.98201376,1
221,221,0.98201376,1
279,287,0.9933072,1
243,565,0.98201376,1
294,370,0.98201376,1
422,14,0.98201376,1
167,258,0.880797,0
204,327,0.95257413,1
182,293,0.95257413,1
166,948,0.7310586,0
451,735,0.95257413,1
192,326,0.7310586,0
348,287,0.95257413,1
390,747,0.95257413,1
397,57,0.98201376,1
139,871,0.95257413,1
439,885,0.9933072,1
373,368,0.7310586,0
319,37,0.98201376,1
243,39,0.880797,0
307,685,0.98201376,1
223,685,0.98201376,1
396,326,0.880797,0
270,311,0.880797,0
10,50,0.98201376,1
343,534,0.95257413,1
108,1022,0.880797,0
198,988,0.7310586,0
42,949,0.95257413,1
180,146,0.7310586,0
257,689,0.98201376,1
449,1036,0.880797,0
59,477,0.95257413,1
84,1130,0.98201376,1
61,762,0.7310586,0
361,293,0.95257413,1
325,524,0.9933072,1
175,269,0.98201376,1
80,221,0.880797,0
94,559,0.7310586,0
20,326,0.95257413,1
415,173,0.9933072,1
396,182,0.98201376,1
128,287,0.7310586,0
353,210,0.880797,0
408,202,0.9933072,1
118,281,0.9933072,1
223,1440,0.95257413,1
300,742,0.880797,0
349,603,0.9933072,1
324,132,0.95257413,1
120,274,0.98201376,1
395,976,0.95257413,1
210,227,0.95257413,1
51,741,0.98201376,1
312,65,0.7310586,0
447,359,0.98201376,1
268,567,0.880797,0
325,602,0.98201376,1
12,877,0.7310586,0
285,90,0.98201376,1
253,560,0.95257413,1
391,7,0.9933072,1
91,411,0.880797,0
391,510,0.9933072,1
416,544,0.7310586,0
400,64,0.98201376,1
384,402,0.95257413,1
213,184,0.9933072,1
415,300,0.9933072,1
86,3,0.9933072,1
310,603,0.95257413,1
209,126,0.9933072,1
302,1209,0.7310586,0
386,457,0.7310586,0
353,739,0.98201376,1
89,32,0.98201376,1
143,941,0.98201376,1
421,378,0.880797,0
25,925,0.880797,0
424,280,0.880797,0
129,67,0.9933072,1
70,153,0.95257413,1
406,745,0.98201376,1
422,347,0.95257413,1
373,716,0.95257413,1
118,1260,0.98201376,1
344,475,0.95257413,1
42,878,0.98201376,1
238,735,0.9933072,1
144,430,0.9933072,1
275,123,0.9933072,1
67,124,0.7310586,0
108,213,0.7310586,0
346,126,0.9933072,1
386,38,0.95257413,1
124,1059,0.98201376,1
392,53,0.98201376,1
376,163,0.98201376,1
264,933,0.95257413,1
221,69,0.95257413,1
257,288,0.880797,0
114,76,0.880797,0
404,317,0.9933072,1
298,55,0.98201376,1
404,669,0.7310586,0
220,402,0.98201376,1
210,68,0.95257413,1
312,402,0.95257413,1
397,64,0.95257413,1
384,522,0.98201376,1
298,169,0.9933072,1
231,269,0.95257413,1
129,720,0.95257413,1
91,454,0.880797,0
325,47,0.95257413,1
436,695,0.95257413,1
394,63,0.9933072,1
223,10,0.95257413,1
199,392,0.98201376,1
55,371,0.95257413,1
353,583,0.9933072,1
452,247,0.98201376,1
26,324,0.880797,0
286,339,0.9933072,1
114,268,0.95257413,1
378,156,0.98201376,1
333,448,0.95257413,1
362,553,0.7310586,0
105,955,0.95257413,1
193,179,0.95257413,1
71,37,0.95257413,1
193,950,0.95257413,1
180,277,0.880797,0
48,412,0.7310586,0
356,976,0.9933072,1
407,257,0.95257413,1
91,208,0.9933072,1
347,1060,0.9933072,1
441,40,0.98201376,1
193,63,0.9933072,1
60,346,0.9933072,1
47,227,0.95257413,1
398,474,0.9933072,1
57,88,0.95257413,1
42,154,0.98201376,1
454,628,0.95257413,1
373,309,0.9933072,1
114,21,0.95257413,1
17,960,0.95257413,1
408,86,0.95257413,1
388,141,0.95257413,1
10,190,0.98201376,1
25,1008,0.880797,0
386,202,0.98201376,1
235,68,0.9933072,1
129,563,0.98201376,1
243,738,0.95257413,1
415,265,0.95257413,1
192,193,0.98201376,1
118,1159,0.9933072,1
289,741,0.880797,0
306,81,0.98201376,1
188,819,0.7310586,0
390,126,0.9933072,1
317,791,0.880797,0
341,814,0.98201376,1
372,99,0.95257413,1
325,85,0.880797,0
311,203,0.98201376,1
313,87,0.9933072,1
307,283,0.98201376,1
268,1153,0.95257413,1
373,167,0.7310586,0
166,718,0.7310586,0
80,146,0.98201376,1
93,91,0.98201376,1
81,512,0.98201376,1
421,199,0.9933072,1
302,267,0.9933072,1
321,513,0.98201376,1
212,99,0.9933072,1
147,587,0.98201376,1
269,180,0.98201376,1
229,69,0.98201376,1
84,94,0.98201376,1
252,332,0.880797,0
250,251,0.95257413,1
15,495,0.9933072,1
372,558,0.95257413,1
441,577,0.880797,0
4,390,0.98201376,1
300,175,0.98201376,1
343,294,0.95257413,1
48,267,0.95257413,1
254,233,0.9933072,1
150,728,0.98201376,1
22,49,0.98201376,1
159,1072,0.98201376,1
272,304,0.98201376,1
6,652,0.98201376,1
373,543,0.7310586,0
57,119,0.880797,0
404,27,0.98201376,1
270,484,0.98201376,1
300,442,0.98201376,1
393,227,0.9933072,1
312,515,0.98201376,1
261,1047,0.880797,0
325,614,0.98201376,1
337,434,0.98201376,1
159,1015,0.98201376,1
298,606,0.98201376,1
255,1089,0.880797,0
144,619,0.95257413,1
390,506,0.98201376,1
59,198,0.9933072,1
327,6,0.98201376,1
50,484,0.7310586,0
61,13,0.98201376,1
300,551,0.95257413,1
90,96,0.9933072,1
391,297,0.7310586,0
183,741,0.95257413,1
379,113,0.95257413,1
221,119,0.880797,0
404,436,0.7310586,0
388,150,0.98201376,1
221,762,0.95257413,1
13,284,0.9933072,1
362,153,0.98201376,1
297,98,0.95257413,1
92,124,0.7310586,0
379,464,0.98201376,1
286,207,0.98201376,1
300,119,0.880797,0
140,289,0.7310586,0
334,287,0.98201376,1
373,232,0.95257413,1
221,402,0.95257413,1
434,172,0.9933072,1
273,470,0.98201376,1
432,49,0.9933072,1
296,117,0.95257413,1
449,193,0.9933072,1
376,1104,0.95257413,1
292,923,0.880797,0
435,741,0.9933072,1
21,870,0.95257413,1
221,807,0.95257413,1
36,947,0.98201376,1
61,161,0.98201376,1
388,1285,0.9933072,1
447,261,0.98201376,1
456,181,0.98201376,1
234,78,0.98201376,1
446,233,0.98201376,1
453,160,0.98201376,1
455,174,0.95257413,1
5,99,0.9933072,1
341,159,0.95257413,1
396,116,0.95257413,1
180,689,0.95257413,1
333,407,0.98201376,1
338,0,0.9933072,1
424,258,0.7310586,0
205,312,0.9933072,1
378,81,0.98201376,1
449,901,0.98201376,1
416,761,0.95257413,1
404,191,0.9933072,1
95,95,0.98201376,1
386,54,0.95257413,1
61,920,0.880797,0
144,795,0.95257413,1
257,271,0.9933072,1
323,8,0.9933072,1
338,195,0.98201376,1
357,58,0.98201376,1
124,49,0.9933072,1
416,1046,0.98201376,1
425,428,0.9933072,1
286,747,0.98201376,1
404,1585,0.7310586,0
302,184,0.9933072,1
24,274,0.98201376,1
23,116,0.98201376,1
59,1122,0.98201376,1
415,733,0.95257413,1
191,257,0.9933072,1
405,646,0.9933072,1
285,213,0.7310586,0
282,193,0.98201376,1
11,317,0.9933072,1
413,293,0.880797,0
153,134,0.9933072,1
90,356,0.9933072,1
439,1037,0.9933072,1
342,99,0.9933072,1
266,726,0.98201376,1
327,622,0.95257413,1
432,324,0.880797,0
427,342,0.880797,0
59,442,0.98201376,1
353,497,0.98201376,1
342,187,0.98201376,1
319,155,0.9933072,1
409,747,0.880797,0
302,824,0.95257413,1
63,124,0.880797,0
262,21,0.9933072,1
173,475,0.98201376,1
452,245,0.9933072,1
124,800,0.95257413,1
300,21,0.98201376,1
415,245,0.98201376,1
87,885,0.9933072,1
450,293,0.9933072,1
434,184,0.98201376,1
286,249,0.95257413,1
392,312,0.98201376,1
183,163,0.95257413,1
404,1317,0.7310586,0
275,548,0.95257413,1
419,301,0.98201376,1
443,750,0.98201376,1
416,22,0.95257413,1
233,217,0.880797,0
393,116,0.9933072,1
425,485,0.95257413,1
33,285,0.9933072,1
365,853,0.9933072,1
113,178,0.9933072,1
232,248,0.9933072,1
353,478,0.98201376,1
377,109,0.95257413,1
91,924,0.95257413,1
400,12,0.880797,0
147,992,0.98201376,1
72,172,0.9933072,1
54,256,0.95257413,1
216,175,0.98201376,1
93,809,0.95257413,1
206,190,0.98201376,1
122,142,0.9933072,1
441,128,0.98201376,1
98,471,0.95257413,1
428,126,0.98201376,1
75,326,0.95257413,1
200,99,0.98201376,1
435,225,0.98201376,1
286,297,0.98201376,1
156,507,0.9933072,1
342,51,0.9933072,1
436,651,0.98201376,1
392,35,0.95257413,1
205,339,0.95257413,1
97,172,0.7310586,0
424,209,0.95257413,1
129,432,0.95257413,1
449,1262,0.98201376,1
84,249,0.95257413,1
365,218,0.9933072,1
378,269,0.95257413,1
379,448,0.95257413,1
396,656,0.9933072,1
360,172,0.9933072,1
346,720,0.9933072,1
304,236,0.880797,0
180,985,0.880797,0
446,99,0.9933072,1
397,151,0.98201376,1
159,968,0.7310586,0
213,339,0.95257413,1
326,343,0.98201376,1
292,746,0.880797,0
393,96,0.98201376,1
448,281,0.95257413,1
41,865,0.98201376,1
263,670,0.98201376,1
438,12,0.95257413,1
221,214,0.98201376,1
247,113,0.9933072,1
81,1161,0.7310586,0
387,325,0.9933072,1
61,54,0.9933072,1
389,327,0.98201376,1
306,144,0.98201376,1
54,272,0.9933072,1
223,14,0.98201376,1
14,814,0.7310586,0
88,212,0.98201376,1
249,95,0.880797,0
129,889,0.98201376,1
373,650,0.98201376,1
253,1132,0.95257413,1
317,141,0.98201376,1
185,595,0.98201376,1
95,78,0.98201376,1
310,450,0.95257413,1
449,63,0.98201376,1
451,434,0.95257413,1
98,272,0.9933072,1
307,491,0.95257413,1
89,513,0.95257413,1
64,215,0.98201376,1
392,804,0.880797,0
449,1035,0.880797,0
366,378,0.98201376,1
384,256,0.95257413,1
149,457,0.98201376,1
253,678,0.880797,0
329,72,0.9933072,1
379,630,0.98201376,1
273,163,0.9933072,1
408,324,0.98201376,1
237,297,0.9933072,1
267,1064,0.98201376,1
96,356,0.9933072,1
220,75,0.98201376,1
312,217,0.880797,0
9,143,0.98201376,1
449,941,0.9933072,1
108,379,0.9933072,1
267,526,0.98201376,1
353,130,0.95257413,1
311,519,0.9933072,1
144,237,0.98201376,1
252,97,0.9933072,1
353,691,0.880797,0
457,1100,0.98201376,1
269,257,0.95257413,1
428,1027,0.95257413,1
380,132,0.9933072,1
11,281,0.9933072,1
12,677,0.95257413,1
391,871,0.98201376,1
51,474,0.98201376,1
197,659,0.98201376,1
261,735,0.95257413,1
341,1162,0.95257413,1
441,571,0.95257413,1
313,110,0.98201376,1
278,830,0.9933072,1
287,317,0.98201376,1
255,120,0.9933072,1
400,472,0.7310586,0
302,947,0.880797,0
279,1180,0.880797,0
98,337,0.98201376,1
193,94,0.95257413,1
346,97,0.9933072,1
95,197,0.9933072,1
404,940,0.7310586,0
163,1024,0.98201376,1
91,726,0.98201376,1
380,484,0.98201376,1
40,285,0.98201376,1
302,285,0.9933072,1
292,21,0.95257413,1
310,317,0.9933072,1
57,193,0.95257413,1
337,479,0.9933072,1
116,297,0.9933072,1
406,162,0.95257413,1
15,811,0.880797,0
91,724,0.95257413,1
273,180,0.9933072,1
128,326,0.95257413,1
415,229,0.98201376,1
307,674,0.98201376,1
449,466,0.98201376,1
446,67,0.9933072,1
389,288,0.95257413,1
238,339,0.9933072,1
219,267,0.98201376,1
338,410,0.880797,0
408,167,0.9933072,1
275,153,0.98201376,1
266,221,0.98201376,1
12,209,0.95257413,1
450,299,0.98201376,1
429,128,0.9933072,1
436,1152,0.9933072,1
255,747,0.98201376,1
302,506,0.9933072,1
400,161,0.9933072,1
436,117,0.880797,0
415,53,0.9933072,1
294,190,0.9933072,1
124,1248,0.95257413,1
180,328,0.7310586,0
218,214,0.9933072,1
312,225,0.98201376,1
382,482,0.9933072,1
405,237,0.880797,0
221,247,0.98201376,1
181,122,0.98201376,1
183,253,0.880797,0
294,93,0.98201376,1
255,830,0.98201376,1
324,344,0.95257413,1
159,863,0.7310586,0
127,53,0.880797,0
436,498,0.9933072,1
326,418,0.98201376,1
115,992,0.880797,0
266,479,0.98201376,1
377,664,0.880797,0
12,523,0.98201376,1
47,424,0.95257413,1
404,564,0.880797,0
306,461,0.98201376,1
257,331,0.9933072,1
180,762,0.7310586,0
4,378,0.95257413,1
415,286,0.98201376,1
129,683,0.9933072,1
183,941,0.95257413,1
45,293,0.880797,0
377,327,0.95257413,1
377,432,0.98201376,1
406,417,0.98201376,1
42,236,0.98201376,1
245,1231,0.7310586,0
397,392,0.9933072,1
449,1211,0.98201376,1
354,871,0.98201376,1
396,321,0.7310586,0
398,272,0.95257413,1
342,728,0.95257413,1
457,143,0.98201376,1
455,714,0.95257413,1
107,470,0.880797,0
404,227,0.7310586,0
93,22,0.9933072,1
295,268,0.9933072,1
150,545,0.880797,0
101,1238,0.880797,0
313,245,0.9933072,1
294,141,0.98201376,1
344,234,0.95257413,1
69,192,0.98201376,1
62,1136,0.9933072,1
324,482,0.9933072,1
43,244,0.98201376,1
267,553,0.95257413,1
143,194,0.9933072,1
307,691,0.95257413,1
362,824,0.98201376,1
333,839,0.98201376,1
422,897,0.98201376,1
435,844,0.9933072,1
27,799,0.98201376,1
81,518,0.98201376,1
20,451,0.98201376,1
450,871,0.880797,0
405,590,0.95257413,1
405,712,0.98201376,1
12,10,0.7310586,0
345,175,0.98201376,1
150,1108,0.98201376,1
405,489,0.95257413,1
310,479,0.98201376,1
75,88,0.98201376,1
96,201,0.9933072,1
0,187,0.95257413,1
69,185,0.98201376,1
411,479,0.98201376,1
311,712,0.9933072,1
398,1458,0.95257413,1
91,1,0.95257413,1
320,19,0.95257413,1
295,434,0.9933072,1
362,1073,0.880797,0
267,1078,0.95257413,1
327,202,0.9933072,1
42,70,0.98201376,1
289,204,0.95257413,1
416,768,0.7310586,0
266,1470,0.880797,0
344,1046,0.98201376,1
56,297,0.95257413,1
392,20,0.95257413,1
456,703,0.98201376,1
304,182,0.98201376,1
36,264,0.98201376,1
209,209,0.9933072,1
454,292,0.98201376,1
48,178,0.9933072,1
84,207,0.9933072,1
192,721,0.95257413,1
220,108,0.880797,0
58,565,0.98201376,1
6,552,0.95257413,1
434,695,0.95257413,1
183,496,0.98201376,1
214,178,0.98201376,1
153,413,0.98201376,1
425,429,0.95257413,1
363,268,0.98201376,1
249,116,0.95257413,1
456,635,0.98201376,1
392,69,0.95257413,1
242,1280,0.9933072,1
344,271,0.9933072,1
428,25,0.95257413,1
221,110,0.95257413,1
43,175,0.9933072,1
223,402,0.98201376,1
343,300,0.98201376,1
449,96,0.98201376,1
400,660,0.95257413,1
300,718,0.98201376,1
441,37,0.95257413,1
393,978,0.9933072,1
12,841,0.880797,0
41,275,0.7310586,0
453,486,0.98201376,1
421,476,0.98201376,1
449,761,0.95257413,1
378,51,0.98201376,1
453,483,0.95257413,1
378,176,0.98201376,1
17,920,0.9933072,1
346,150,0.95257413,1
311,608,0.95257413,1
406,948,0.95257413,1
147,203,0.95257413,1
326,8,0.9933072,1
219,318,0.98201376,1
316,322,0.880797,0
404,540,0.7310586,0
34,331,0.98201376,1
48,218,0.7310586,0
100,1046,0.880797,0
158,411,0.95257413,1
380,174,0.9933072,1
302,1046,0.880797,0
384,86,0.95257413,1
55,401,0.9933072,1
333,1136,0.98201376,1
266,449,0.880797,0
227,689,0.9933072,1
197,279,0.95257413,1
285,1503,0.98201376,1
57,31,0.9933072,1
344,581,0.9933072,1
207,185,0.98201376,1
5,479,0.98201376,1
423,8,0.9933072,1
245,100,0.880797,0
400,224,0.7310586,0
298,277,0.95257413,1
225,249,0.98201376,1
0,101,0.880797,0
346,222,0.98201376,1
425,181,0.880797,0
143,654,0.9933072,1
369,603,0.98201376,1
395,321,0.98201376,1
456,442,0.98201376,1
58,510,0.9933072,1
81,264,0.98201376,1
197,454,0.95257413,1
127,401,0.7310586,0
398,399,0.95257413,1
404,513,0.7310586,0
371,285,0.9933072,1
449,142,0.9933072,1
329,69,0.98201376,1
335,157,0.95257413,1
298,392,0.880797,0
182,269,0.95257413,1
446,878,0.95257413,1
406,61,0.95257413,1
6,514,0.95257413,1
82,390,0.880797,0
0,68,0.95257413,1
321,181,0.9933072,1
319,49,0.98201376,1
384,188,0.9933072,1
443,905,0.98201376,1
350,285,0.9933072,1
359,422,0.98201376,1
342,545,0.7310586,0
20,930,0.880797,0
129,553,0.98201376,1
260,303,0.95257413,1
88,149,0.9933072,1
93,7,0.9933072,1
449,582,0.98201376,1
347,923,0.98201376,1
366,199,0.98201376,1
380,48,0.880797,0
404,622,0.7310586,0
400,500,0.880797,0
217,99,0.98201376,1
377,171,0.98201376,1
233,287,0.95257413,1
401,47,0.9933072,1
331,53,0.98201376,1
344,125,0.9933072,1
157,123,0.98201376,1
428,463,0.95257413,1
392,1042,0.95257413,1
441,635,0.9933072,1
386,267,0.95257413,1
378,151,0.9933072,1
415,253,0.880797,0
124,478,0.98201376,1
81,173,0.9933072,1
378,602,0.9933072,1
285,471,0.95257413,1
293,405,0.880797,0
449,479,0.98201376,1
118,981,0.98201376,1
404,215,0.880797,0
63,156,0.98201376,1
312,413,0.95257413,1
358,245,0.95257413,1
362,402,0.95257413,1
61,46,0.98201376,1
309,180,0.98201376,1
91,366,0.95257413,1
275,627,0.98201376,1
405,510,0.9933072,1
89,154,0.9933072,1
269,252,0.9933072,1
180,924,0.880797,0
176,58,0.98201376,1
